Analysis.Region,Object.Id,XMin,XMax,YMin,YMax,DAPI..DAPI..Positive.Classification,DAPI..DAPI..Positive.Nucleus.Classification,DAPI..DAPI..Nucleus.Intensity,DAPI..DAPI..Cell.Intensity,M1..Opal.480..Positive.Classification,M1..Opal.480..Positive.Nucleus.Classification,M1..Opal.480..Nucleus.Intensity,M1..Opal.480..Cell.Intensity,M2..Opal.520..Positive.Classification,M2..Opal.520..Positive.Cytoplasm.Classification,M2..Opal.520..Cytoplasm.Intensity,M2..Opal.520..Cell.Intensity,M3..Opal.570..Positive.Classification,M3..Opal.570..Positive.Nucleus.Classification,M3..Opal.570..Nucleus.Intensity,M3..Opal.570..Cell.Intensity,M4..Opal.620..Positive.Classification,M4..Opal.620..Positive.Cytoplasm.Classification,M4..Opal.620..Cytoplasm.Intensity,M4..Opal.620....Cytoplasm.Completeness,M4..Opal.620..Cell.Intensity,M5..Opal.650..Positive.Classification,M5..Opal.650..Positive.Cytoplasm.Classification,M5..Opal.650..Cytoplasm.Intensity,M5..Opal.650..Cell.Intensity,M6..Opal.690..Positive.Classification,M6..Opal.690..Positive.Cytoplasm.Classification,M6..Opal.690..Cytoplasm.Intensity,M6..Opal.690..Cell.Intensity,M7..Opal.780..Positive.Classification,M7..Opal.780..Positive.Cytoplasm.Classification,M7..Opal.780..Cytoplasm.Intensity,M7..Opal.780....Cytoplasm.Completeness,M7..Opal.780..Cell.Intensity,Cell.Area..µm..
Tumour,1217,14331,14349,24366,24383,1,1,10.486323,9.413855,0,0,0.004484,0.003673,0,0,0.457404,0.510661,0,0,0.231889,0.222378,0,0,0.00537,0,0.001078,0,0,1.364607,1.983169,0,0,0.862755,1.480032,0,0,0.230158,0,0.284013,64.09578
Tumour,1242,14260,14277,24390,24405,1,1,36.730705,32.690784,1,1,0.241717,0.194489,0,0,0.556517,0.595482,0,0,0.293443,0.286351,0,0,0,0,0.000556,0,0,3.573736,4.299951,0,0,2.902011,4.025918,0,0,0.314424,0,0.3029,51.07633
Tumour,1257,14748,14761,24400,24415,1,1,25.758389,22.024025,0,0,0.009687,0.008438,0,0,0.599853,0.614218,0,0,0.376964,0.34492,0,0,0.012391,0,0.005243,0,0,1.875824,2.102926,0,0,1.015704,1.42458,0,0,0.286523,0,0.304604,42.06286
Tumour,1282,14669,14681,24416,24432,1,1,39.96599,33.59984,1,1,0.133037,0.102853,0,0,0.851375,0.830963,0,0,0.767624,0.700281,0,0,0.641673,6.976745,0.435859,0,0,3.742897,4.531259,0,0,2.927402,3.825269,0,0,0.325843,16.27907,0.354662,42.81398
Tumour,1312,14622,14645,24437,24459,1,1,16.50484,14.822449,0,0,0.001537,0.001305,0,0,0.495826,0.537887,0,0,0.182362,0.183155,0,0,0.022017,0,0.004297,0,0,2.100381,3.156048,0,0,1.508499,2.453464,0,0,0.250894,0,0.25596,105.908264
Tumour,1316,14234,14252,24440,24457,1,1,31.687126,28.219902,0,0,0,0.005171,0,0,0.415231,0.488862,0,0,0.380438,0.367857,0,0,0.025763,0,0.006897,0,0,1.638601,2.175529,0,0,0.834116,1.303776,0,0,0.276886,0,0.256234,61.842415
Tumour,1338,14832,14841,24452,24461,1,1,10.38353,8.875272,0,0,0,0,0,0,0.420522,0.431552,0,0,0.125209,0.12119,0,0,0,0,0,0,0,1.022909,1.228826,0,0,0.22673,0.38679,0,0,0.174982,0,0.220365,14.271327
Tumour,1378,14321,14335,24476,24496,1,1,25.908903,23.04533,1,1,0.242686,0.201861,0,0,0.456325,0.550445,0,0,0.850254,0.809188,0,0,0.003722,0,0.0014,0,0,4.946208,5.816438,0,0,4.695694,5.513054,0,0,0.432323,38.636364,0.369771,64.34615
Tumour,1380,14337,14351,24479,24495,1,1,27.924385,26.603483,0,0,0,0,0,0,0.903742,0.753185,0,0,0.707843,0.694914,0,0,0.030715,0,0.006091,0,0,2.796912,2.124224,0,0,2.789941,2.137148,0,0,0.265535,0,0.243033,42.563606
Tumour,1387,14284,14296,24485,24494,1,1,21.624939,20.830355,0,0,0,0.000713,0,0,0.468123,0.485664,0,0,0.252109,0.250688,0,0,0,0,0.00213,0,0,1.926277,2.2905,0,0,1.164611,1.482729,0,0,0.238932,0,0.229365,21.281803
Tumour,1398,14518,14538,24492,24504,1,1,35.767845,31.839502,1,1,0.48942,0.398646,0,0,0.631488,0.635674,0,0,0.40884,0.390683,0,0,0.003037,0,0.006692,0,0,3.159225,3.17177,0,0,2.511395,2.864793,0,0,0.284526,0,0.26706,44.316223
Tumour,1413,14918,14933,24503,24515,1,1,39.54507,34.647263,0,0,0.047807,0.038228,0,0,0.516266,0.599487,0,0,0.34104,0.326703,0,0,0.001114,0,0.005495,0,0,2.161586,2.886582,0,0,1.446314,2.409873,0,0,0.341786,11.764706,0.33485,41.06136
Tumour,1443,14781,14794,24520,24539,1,1,13.205389,11.870788,0,0,0.023769,0.026548,0,0,0.464914,0.531483,0,0,0.611474,0.565512,0,0,0.547236,13.333334,1.467607,0,0,1.584902,2.878913,0,0,0.690746,1.670672,0,0,0.127132,0,0.16519,42.06286
Tumour,1444,14391,14414,24522,24537,1,1,27.05763,24.089624,0,0,0.001232,0.003694,0,0,0.589339,0.618231,0,0,0.340446,0.349772,0,0,0.238744,2.173913,0.056745,0,0,3.353441,4.9169,0,0,2.486524,4.041503,0,0,0.243858,0,0.269141,73.860374
Tumour,1445,14535,14543,24521,24525,1,1,28.689577,28.553434,0,0,0.045562,0.048983,0,0,1.175634,1.04154,0,0,0.47579,0.497734,0,0,0.102456,0,0.060147,0,0,2.598237,2.522055,0,0,2.397507,1.890037,0,0,0.250114,0,0.255853,10.26534
Tumour,1455,14468,14483,24525,24538,1,1,44.897675,41.41853,1,1,0.486157,0.396856,0,0,0.6047,0.676668,0,0,0.270396,0.26242,0,0,0,0,0.001113,0,0,2.381092,2.121562,0,0,2.05924,2.090461,0,0,0.258083,0,0.288866,40.810986
Tumour,1461,14908,14918,24530,24539,1,1,17.175398,16.03584,0,0,0,0,0,0,0.554042,0.551677,0,0,0.23281,0.223837,0,0,0,0,0.003496,0,0,1.61921,1.50524,0,0,0.77595,0.57954,0,0,0.321192,0,0.329177,20.280306
Tumour,1485,13421,13430,23868,23877,1,1,24.196573,19.936901,1,1,0.075764,0.071179,0,0,0.4132,0.497879,0,0,0.302986,0.267252,0,0,0,0,0.001139,0,0,1.469003,2.799805,0,0,1.095376,2.219004,0,0,0.229049,0,0.288759,17.275816
Tumour,1490,13423,13436,23899,23910,1,1,51.021935,43.309307,1,1,0.591989,0.484333,0,0,0.473744,0.527692,0,0,0.307175,0.304873,0,0,0.025035,0,0.03592,0,0,2.221361,2.669374,0,0,1.802309,2.470497,0,0,0.437924,35.48387,0.415621,33.299763
Tumour,1502,13487,13501,23947,23966,1,1,26.930023,24.105867,1,1,0.109824,0.11759,0,0,0.445081,0.487267,0,0,0.502074,0.447396,0,0,0.007171,0,0.004916,0,0,1.467378,2.402717,0,0,1.185077,2.25668,0,0,0.298068,0,0.301999,53.580067
Tumour,1503,13559,13581,23947,23966,1,1,18.47247,17.04133,1,1,0.262055,0.277844,0,0,0.506792,0.553497,0,0,0.22543,0.217535,0,0,0.061793,0,0.047487,0,0,1.887037,1.526156,0,0,1.533827,1.145661,0,0,0.261701,0,0.257918,89.38357
Tumour,1513,13526,13544,23969,23988,1,1,27.802977,24.961525,1,1,0.190359,0.211327,0,0,0.434684,0.37557,0,0,1.090361,0.968708,0,0,0.030546,0,0.007816,0,0,1.712665,2.074094,0,0,1.368954,1.848431,0,0,0.292101,0,0.277591,63.84541
Tumour,1529,13625,13643,23996,24011,1,1,27.027086,24.072956,1,1,0.146221,0.169041,0,0,0.544479,0.543249,0,0,0.094199,0.108909,0,0,0.005984,0,0.011401,0,0,1.25613,1.263772,0,0,0.879723,0.998257,0,0,0.294993,8.888889,0.270337,54.331192
Tumour,1546,13661,13673,24043,24051,1,1,21.842497,19.84846,1,1,0.291584,0.265946,0,0,0.604813,0.5279,0,0,0.33065,0.328903,0,0,0.006479,0,0.013143,0,0,2.131008,2.020067,0,0,1.557173,1.417184,0,0,0.428725,27.777779,0.394099,19.278809
Tumour,1583,13984,13998,24092,24104,1,1,62.43821,59.504955,1,1,0.083992,0.068721,0,0,1.933637,2.155433,0,0,0.83152,0.775882,0,0,0,0,0,0,0,6.458702,8.985081,1,1,8.412225,12.379643,0,0,0.463689,33.333336,0.417594,24.78704
Tumour,1592,13635,13644,24099,24106,1,1,14.193024,12.290476,0,0,0.034412,0.028735,0,0,0.523625,0.505346,0,0,0.217384,0.222889,0,0,0.081481,0,0.07351,0,0,0.796208,0.78071,0,0,0.611283,0.611451,0,0,0.112288,0,0.103152,12.268333
Tumour,1610,13463,13477,24112,24123,1,1,30.039553,27.05067,1,1,0.103687,0.08629,0,0,0.428625,0.41894,0,0,0.890309,0.796562,0,0,0,0,0.003223,0,0,2.620479,4.065783,0,0,1.664727,3.271928,0,0,0.28296,8,0.360662,37.305748
Tumour,1613,13956,13963,24113,24123,1,1,74.93738,62.566566,0,0,0,0,1,1,9.084764,9.631826,0,0,2.321857,2.099025,0,0,0,0,0,1,1,26.226221,26.534277,1,1,61.47945,71.0647,1,1,0.924329,93.333336,1.210955,15.523197
Tumour,1633,13963,13986,24128,24142,1,1,67.12978,59.608196,0,0,0.015169,0.016429,1,1,2.76062,3.306848,1,1,5.494846,5.170618,1,1,20.559002,100,23.669487,1,1,13.198843,15.311363,1,1,33.380417,45.91086,1,1,0.796703,88.46153,0.973313,60.590546
Tumour,1634,13708,13732,24129,24142,1,1,28.77404,26.372747,0,0,0,0,0,0,0.525061,0.533033,0,0,0.381023,0.370928,0,0,0.015037,0,0.003639,0,0,1.658032,1.513706,0,0,0.846402,0.72503,0,0,0.334292,4.347826,0.314663,68.35214
Tumour,1652,14125,14141,24142,24161,1,1,28.486229,25.22104,0,0,0,0,0,0,0.539191,0.566628,0,0,0.395028,0.393552,0,0,0.1756,2.173913,0.035273,0,0,2.532519,3.208631,0,0,1.523659,2.351558,0,0,0.266062,0,0.284143,65.59803
Tumour,1697,13694,13703,24174,24190,1,1,5.013915,4.740181,0,0,0,0,0,0,0.562292,0.512111,0,0,0.240866,0.249907,0,0,0.002,0,0.007762,0,0,1.709121,1.517248,0,0,0.899891,0.728079,0,0,0.344623,36.11111,0.335527,29.794523
Tumour,1723,13490,13498,24190,24203,1,1,41.24984,37.729355,1,1,0.215392,0.188468,0,0,0.518543,0.48117,0,0,0.710518,0.655043,0,0,0,0,0,0,0,4.880301,5.323786,0,0,4.222436,5.099555,0,0,0.479008,44.444447,0.408297,18.02694
Tumour,1749,14081,14093,24204,24217,1,1,41.897713,35.98339,0,0,0,0.001105,0,0,0.537887,0.640342,0,0,0.59061,0.536645,0,0,0.006022,0,0.003899,0,0,1.628282,2.030521,0,0,0.857435,1.128775,0,0,0.339149,0,0.320411,31.296768
Tumour,1763,13390,13408,24213,24228,1,1,35.732365,33.06308,0,0,0.027824,0.024434,0,0,0.50642,0.513259,0,0,0.343666,0.339337,0,0,0.006429,0,0.012241,0,0,3.313311,3.192492,0,0,2.694224,2.729071,0,0,0.402689,18.181818,0.372508,54.331192
Tumour,1785,13641,13650,24224,24233,1,1,18.699629,16.777775,0,0,0.006899,0.005322,0,0,0.442445,0.45515,0,0,0.261165,0.263821,0,0,0,0,0,0,0,2.885074,3.113295,0,0,1.900331,2.365807,0,0,0.342482,25,0.40233,17.52619
Tumour,1789,14131,14140,24225,24234,1,1,23.944475,21.632353,0,0,0,0,0,0,0.70742,0.798297,0,0,0.535808,0.497307,0,0,0.134002,0,0.637311,0,0,2.139719,2.342047,0,0,0.721199,0.980314,0,0,0.339991,0,0.348516,17.52619
Tumour,1840,14080,14092,24254,24269,1,1,50.047264,43.536472,1,1,0.061385,0.047232,0,0,0.476841,0.527018,0,0,0.515889,0.460178,0,0,0.043898,0,0.020959,0,0,2.319714,3.194638,0,0,1.564494,2.760106,0,0,0.296401,5.555556,0.297802,38.557617
Tumour,1859,14066,14080,24265,24278,1,1,26.181423,24.606293,0,0,0.035984,0.029494,0,0,0.507694,0.534253,0,0,0.390251,0.374912,0,0,0,0,0.001354,0,0,2.895002,2.988497,0,0,2.516261,2.642615,0,0,0.335877,3.448276,0.333484,32.04789
Tumour,1889,13926,13936,24288,24299,1,1,19.894716,18.103596,0,0,0,0,0,0,0.560896,0.61056,0,0,0.34096,0.333703,0,0,0,0,0,0,0,3.522931,4.111614,0,0,2.72362,3.315585,0,0,0.320975,0,0.346721,24.03592
Tumour,1890,14127,14137,24287,24301,1,1,40.988205,38.43463,1,1,0.059286,0.051574,0,0,0.508905,0.491854,0,0,0.504174,0.480509,0,0,0,0,0.010354,0,0,2.719823,2.392094,0,0,2.392076,2.059218,0,0,0.312266,0,0.291866,30.79602
Tumour,1895,13415,13428,24291,24306,1,1,37.187504,30.731056,1,1,0.084793,0.065613,0,0,0.43287,0.550582,0,0,0.474799,0.432121,0,0,0.000167,0,0.000516,0,0,1.901794,2.680958,0,0,1.157472,2.251502,0,0,0.4495,39.473686,0.519908,42.06286
Tumour,1942,13446,13459,24317,24325,1,1,49.174988,41.53021,1,1,0.398624,0.316724,0,0,0.475492,0.440308,0,0,0.866332,0.735687,0,0,0,0,0,0,0,4.203214,5.793067,0,0,3.131099,4.800416,0,0,0.488782,34.782608,0.433867,25.037415
Tumour,1953,13709,13721,24326,24334,1,1,40.65969,31.16568,0,0,0.004456,0.003069,0,0,1.182652,1.110718,0,0,0.478738,0.457147,0,0,0.664252,10.714286,0.720823,0,0,2.432927,2.646104,0,0,0.997586,1.221224,0,0,0.25335,14.285715,0.312745,22.533674
Tumour,1992,13834,13845,24352,24362,1,1,30.55396,25.932707,0,0,0.000342,0.000239,0,0,0.682928,0.713371,0,0,0.367171,0.34814,0,0,0.013788,0,0.005613,0,0,2.396851,2.786872,0,0,1.769555,2.301668,0,0,0.381253,13.793103,0.375122,24.03592
Tumour,2017,13885,13903,24367,24387,1,1,26.842836,24.43886,1,1,0.11855,0.104405,0,0,0.65291,0.684789,0,0,0.716095,0.69374,0,0,0.593746,12.195122,0.442522,1,1,7.333848,9.195482,1,1,6.642537,8.894664,0,0,0.330248,14.634146,0.355941,71.10626
Tumour,2052,13736,13745,24385,24400,1,1,41.71849,40.594868,1,1,0.086719,0.11168,0,0,0.602924,0.576509,0,0,0.521451,0.502102,0,0,0.0298,0,0.032162,0,0,4.4186,3.970145,0,0,4.37052,3.827829,0,0,0.474008,42.857143,0.473448,27.541157
Tumour,2057,13884,13894,24390,24399,1,1,24.574282,21.7437,1,1,0.068702,0.049506,0,0,0.515466,0.552095,0,0,0.229135,0.23016,0,0,0.002523,0,0.000705,0,0,2.983435,3.069407,0,0,2.76757,2.777677,0,0,0.273196,0,0.300298,17.025442
Tumour,2068,14083,14098,24396,24405,1,1,64.37135,52.96574,0,0,0,0,1,1,8.348443,7.802854,1,1,4.243829,4.280566,1,1,16.172356,100,15.672541,1,1,13.249501,12.824594,1,1,39.879208,40.930008,1,1,0.968033,91.66667,0.944918,32.799015
Tumour,2077,13610,13619,24399,24407,1,1,34.35789,32.396492,1,1,0.224012,0.197878,0,0,0.466112,0.47839,0,0,0.421872,0.400597,0,0,0,0,0,0,0,3.269426,2.938034,0,0,2.71261,3.021194,0,0,0.374344,0,0.278806,15.022449
Tumour,2087,13472,13486,24406,24420,1,1,31.685495,29.506805,1,1,0.159393,0.138371,0,0,0.479623,0.515839,0,0,0.578864,0.541561,0,0,0.012007,0,0.002133,0,0,2.561721,3.189772,0,0,1.537037,2.720714,0,0,0.362823,16.666668,0.309511,44.566597
Tumour,2106,13496,13513,24415,24427,1,1,29.409576,25.40731,1,1,0.1195,0.090553,0,0,0.449197,0.441592,0,0,0.863231,0.740729,0,0,0.01676,0,0.010968,0,0,2.840505,2.692807,0,0,1.853567,2.086737,0,0,0.330734,9.756097,0.37774,42.313232
Tumour,2107,13530,13549,24415,24433,1,1,41.93901,39.81352,1,1,0.232979,0.208364,0,0,0.56348,0.549208,0,0,0.52309,0.519411,0,0,0,0,0.008449,0,0,3.725596,3.050268,0,0,3.516248,3.158915,1,1,0.542416,65.38461,0.38469,60.089794
Tumour,2135,13897,13911,24432,24449,1,1,29.510681,26.498072,0,0,0.006022,0.008451,0,0,0.609486,0.620169,0,0,0.644893,0.62411,0,0,0.677251,14.634146,0.956576,0,0,3.754056,4.189277,0,0,2.879598,3.18226,0,0,0.265067,0,0.255631,49.824455
Tumour,2136,13807,13816,24433,24449,1,1,23.02862,20.47613,0,0,0.004514,0.006367,0,0,0.498694,0.62272,0,0,0.361517,0.34169,0,0,0.010394,0,0.0036,0,0,1.81946,2.558952,0,0,1.143512,2.166545,0,0,0.267955,13.793103,0.341357,35.302753
Tumour,2137,13790,13805,24435,24449,1,1,36.717564,34.588978,1,1,0.194503,0.184106,0,0,0.596985,0.604063,0,0,0.467335,0.456027,0,0,0.001347,0,0.000298,0,0,2.643024,2.570349,0,0,1.922331,2.142584,0,0,0.395434,9.677419,0.379486,46.56959
Tumour,2141,13638,13645,24438,24446,1,1,36.464172,33.85861,0,0,0.009378,0.008381,0,0,0.518512,0.574064,0,0,0.335297,0.337072,0,0,0,0,0,0,0,2.502682,3.922059,0,0,2.09356,4.344507,1,1,0.535248,60.000004,0.443273,11.767585
Tumour,2143,13917,13931,24437,24454,1,1,31.98201,28.36974,0,0,0.014826,0.014616,0,0,0.516892,0.53345,0,0,0.332261,0.333453,0,0,0.004274,0,0.0055,0,0,3.477578,2.904079,0,0,2.979373,2.339936,0,0,0.271805,0,0.252723,39.80949
Tumour,2144,13653,13664,24438,24451,1,1,43.860893,37.966858,1,1,0.060089,0.047097,0,0,0.455939,0.52343,0,0,0.348321,0.311705,0,0,0,0,0.002351,0,0,1.909759,3.143736,0,0,1.261799,2.807966,0,0,0.283061,4.166667,0.425514,27.79153
Tumour,2177,14151,14164,24460,24473,1,1,22.059528,19.187176,0,0,0,0,0,0,0.494057,0.579787,0,0,0.287317,0.277681,0,0,0,0,0,0,0,1.423126,1.889583,0,0,0.785338,0.948947,0,0,0.282112,0,0.275174,33.299763
Tumour,2192,14089,14100,24470,24480,1,1,52.40167,44.760838,1,1,0.185384,0.144535,0,0,0.538768,0.585842,0,0,0.42605,0.395823,0,0,0.077699,0,0.028022,0,0,1.894462,2.738095,0,0,0.970924,2.324503,0,0,0.244231,0,0.359489,23.53517
Tumour,2203,13633,13642,24479,24491,1,1,26.109161,25.116362,0,0,0.002685,0.002005,0,0,0.433121,0.441062,0,0,0.290698,0.289432,0,0,0.009274,0,0.002349,0,0,2.165463,2.430813,0,0,1.447082,1.744449,0,0,0.275706,0,0.30096,18.77806
Tumour,2214,13953,13969,24487,24507,1,1,20.715744,18.477837,1,1,0.08961,0.074898,0,0,0.530282,0.590359,0,0,0.417928,0.408248,0,0,0.004307,0,0.003217,0,0,6.719388,6.52014,1,1,6.647822,7.03966,0,0,0.427695,20.833332,0.392714,70.10476
Tumour,2216,13615,13631,24489,24503,1,1,42.049065,37.37174,0,0,0.000238,0.000186,0,0,0.465524,0.515976,0,0,0.294837,0.282071,0,0,0,0,0,0,0,2.608512,3.425786,0,0,1.746718,2.545912,0,0,0.297972,2.325581,0.321287,49.323708
Tumour,2222,13688,13698,24495,24512,1,1,47.80525,39.516468,1,1,0.130289,0.097094,0,0,0.505673,0.559761,0,0,0.539373,0.489968,0,0,0.020955,0,0.007062,0,0,2.609754,3.634876,0,0,1.817137,3.385264,1,1,0.524244,52.499996,0.503867,39.308743
Tumour,2232,13576,13585,24500,24511,1,1,30.70185,29.422892,0,0,0.008486,0.009857,0,0,0.494004,0.497222,0,0,0.417653,0.405761,0,0,0,0,0,0,0,3.561464,3.419697,0,0,3.159822,2.891351,0,0,0.355858,11.764706,0.306338,24.78704
Tumour,2238,13968,13977,24505,24518,1,1,31.669832,28.776968,0,0,0.01144,0.012917,0,0,0.643915,0.643601,0,0,1.012679,1.014441,1,1,5.218329,95.652176,4.952874,1,1,8.409898,7.721629,1,1,6.996956,6.786561,0,0,0.267147,0,0.265617,24.286293
Tumour,2248,14010,14020,24513,24519,1,1,18.683512,18.666561,0,0,0.006969,0.004843,0,0,0.457871,0.497316,0,0,0.633006,0.619049,0,0,0.290773,5.555556,0.56581,0,0,4.932745,4.993231,0,0,3.823386,3.764601,0,0,0.330691,5.555556,0.33889,14.772075
Tumour,2253,13752,13759,24516,24525,1,1,31.06258,28.951054,0,0,0,0,0,0,0.484297,0.509018,0,0,0.527387,0.507817,0,0,0,0,0,0,0,4.235755,4.056005,0,0,3.489341,3.630974,0,0,0.413113,0,0.346237,14.020952
Tumour,2278,14001,14008,24523,24532,1,1,41.649616,38.61864,0,0,0.03907,0.064192,0,0,0.640554,0.676014,0,0,0.639094,0.666501,0,0,0.082066,0,0.020608,0,0,5.649389,4.811812,0,0,5.852299,4.774722,0,0,0.337238,0,0.306276,13.770578
Tumour,2292,13788,13811,24532,24556,1,1,38.532078,36.398537,0,0,0.018929,0.018564,0,0,0.531087,0.56916,0,0,0.485176,0.46001,0,0,0,0,5.1e-05,0,0,2.760638,3.141305,0,0,2.246631,2.882337,0,0,0.301122,7.017544,0.333984,112.41799
Tumour,2317,13070,13085,23744,23759,1,1,30.33068,26.564442,0,0,0,0,0,0,0.663979,0.668834,0,0,0.337522,0.332486,0,0,0.026037,0,0.006025,0,0,2.017164,2.369773,0,0,1.132453,1.793108,0,0,0.450611,25.581396,0.420538,50.575577
Tumour,2320,13220,13234,23746,23760,1,1,10.291091,9.358331,0,0,0,0,0,0,0.641406,0.681629,0,0,0.490023,0.472052,0,0,0.137791,0,0.179522,0,0,1.83173,2.218092,0,0,0.781213,0.992318,0,0,0.348501,0,0.349495,41.812485
Tumour,2349,13067,13078,23767,23780,1,1,28.184103,25.636765,1,1,0.533014,0.437779,0,0,0.558386,0.584285,0,0,0.319592,0.30779,0,0,0,0,0.013356,0,0,1.983924,2.416746,0,0,1.113396,1.720892,0,0,0.359769,21.052631,0.412547,25.287788
Tumour,2390,13339,13352,23795,23809,1,1,35.691696,29.50888,0,0,0,0,0,0,0.487094,0.551725,0,0,0.256236,0.247028,0,0,0.005977,0,0.001505,0,0,1.25522,1.210061,0,0,0.767116,0.623426,0,0,0.307126,0,0.322809,34.802006
Tumour,2403,12957,12970,23806,23822,1,1,23.434282,21.346296,0,0,0.006647,0.005269,0,0,0.59284,0.644901,0,0,0.355721,0.346026,0,0,0,0,0.000587,0,0,1.992397,2.270725,0,0,1.437553,1.608875,0,0,0.329038,13.157895,0.328725,43.314728
Tumour,2405,13284,13304,23806,23824,1,1,21.265816,18.851717,0,0,0,0.000169,0,0,0.556334,0.506844,0,0,0.319642,0.321404,0,0,0.039172,0,0.01608,0,0,1.746965,1.575871,0,0,0.712269,0.707004,0,0,0.34357,9.615385,0.310934,73.860374
Tumour,2411,13212,13226,23812,23824,1,1,37.900757,31.480999,0,0,0.000267,0.000203,0,0,0.544371,0.651792,0,0,0.328192,0.317015,0,0,0,0,0,0,0,2.354516,3.368734,0,0,1.491027,3.143543,0,0,0.446226,35.135136,0.464304,38.557617
Tumour,2422,12750,12765,23823,23838,1,1,7.856792,6.922513,0,0,0.007229,0.005548,0,0,0.533256,0.552565,0,0,0.334724,0.341848,0,0,0.009547,0,0.01179,0,0,2.475917,3.122033,0,0,1.551133,2.168197,0,0,0.236773,0,0.25348,43.064354
Tumour,2423,13022,13035,23824,23839,1,1,26.7389,23.01133,1,1,0.081981,0.063326,0,0,0.5121,0.537175,0,0,0.542328,0.483364,0,0,0,0,0.002639,0,0,2.705829,3.110852,0,0,1.679446,2.423844,0,0,0.42704,42.105263,0.547347,41.812485
Tumour,2436,13281,13294,23838,23852,1,1,14.30686,13.657517,0,0,0,0,0,0,0.49115,0.494942,0,0,0.536144,0.515869,0,0,0.408351,5.882353,0.097542,0,0,1.593631,1.372581,0,0,0.401411,0.186165,0,0,0.389107,0,0.376588,31.547142
Tumour,2440,13051,13063,23840,23854,1,1,5.090374,4.976299,0,0,0,0,0,0,0.521475,0.54459,0,0,0.24151,0.246012,0,0,0.001089,0,0.000323,0,0,2.90962,3.110688,0,0,1.962464,2.12273,0,0,0.402824,40.625,0.432511,27.04041
Tumour,2479,13155,13175,23863,23878,1,1,7.05673,6.355817,0,0,0.037105,0.030802,0,0,0.802064,1.450122,0,0,0.717418,0.65714,0,0,0.203815,0,0.090994,0,0,2.273731,2.552795,0,0,1.956041,1.94019,0,0,0.26963,0,0.382943,63.595036
Tumour,2488,12907,12920,23875,23888,1,1,36.137455,31.651136,0,0,0,0,0,0,0.604468,0.651576,0,0,0.413958,0.392548,0,0,0.004544,0,0.002862,0,0,2.722715,2.595851,0,0,2.152066,2.203703,0,0,0.327452,3.448276,0.301622,34.551632
Tumour,2494,12735,12750,23879,23893,1,1,17.669533,15.963111,0,0,0.005858,0.0049,0,0,0.546369,0.598425,0,0,0.259418,0.271208,0,0,0.028893,0,0.018977,0,0,2.27773,2.445647,0,0,1.294446,1.475628,0,0,0.236548,0,0.251228,43.815475
Tumour,2507,12835,12849,23884,23906,1,1,30.594599,28.032166,0,0,0.027282,0.022801,0,0,0.512907,0.547681,0,0,0.571848,0.539779,0,0,0.133935,0,0.092534,0,0,2.509887,2.473771,0,0,1.422532,1.436915,0,0,0.290464,0,0.29003,62.84391
Tumour,2523,12682,12700,23893,23907,1,1,35.20097,32.06029,0,0,0.017859,0.025755,0,0,0.628122,0.668917,0,0,0.49785,0.504394,0,0,0.045752,0,0.046513,0,0,3.674263,3.296676,0,0,3.408981,2.928896,0,0,0.339622,2.631579,0.329078,56.584557
Tumour,2526,13132,13142,23893,23903,1,1,38.920704,33.301575,0,0,0.00011,0.00122,0,0,0.569682,0.6425,0,0,1.067707,0.993049,0,0,1.304892,32.142857,1.139897,0,0,4.867644,5.474597,0,0,3.548433,3.986496,0,0,0.327227,14.285715,0.388832,22.032925
Tumour,2533,13086,13099,23898,23921,1,1,34.03403,30.269701,0,0,0,0,0,0,1.140002,1.32822,0,0,0.998566,0.941772,0,0,2.516817,40.74074,3.601104,0,0,4.029505,4.949236,0,0,2.725813,3.530614,0,0,0.29479,1.851852,0.359861,63.84541
Tumour,2535,12735,12744,23899,23910,1,1,6.381891,5.849394,0,0,0.008852,0.008713,0,0,0.646695,0.575012,0,0,0.285814,0.272069,0,0,0.021205,0,0.032365,0,0,2.204812,2.012058,0,0,1.223975,0.926361,0,0,0.258904,0,0.26674,26.289286
Tumour,2537,12988,13002,23902,23913,1,1,32.47729,28.50915,0,0,0,0,0,0,0.558881,0.659058,0,0,0.399015,0.379684,0,0,0,0,0.001954,0,0,2.349294,2.314556,0,0,1.507111,1.543405,0,0,0.395164,16.666668,0.415813,31.547142
Tumour,2546,12714,12718,23907,23918,1,1,30.789917,27.60192,0,0,0,0,0,0,0.69221,0.744642,0,0,0.443922,0.456876,0,0,0,0,0.029873,0,0,4.284596,4.67958,0,0,3.085878,3.304915,0,0,0.271337,0,0.288026,13.770578
Tumour,2578,12971,12980,23926,23934,1,1,17.440292,14.806201,0,0,0,0,0,0,0.450559,0.494634,0,0,0.450057,0.425475,0,0,0.083831,0,0.115561,0,0,1.857935,2.250494,0,0,1.056587,1.178923,0,0,0.313824,0,0.386824,19.028435
Tumour,2589,13188,13200,23933,23943,1,1,35.279697,29.03401,0,0,0.002285,0.001687,0,0,0.594967,0.67125,0,0,0.397776,0.372295,0,0,0.011646,0,0.00497,0,0,3.737336,4.006804,0,0,3.308483,3.713637,1,1,0.500596,46.42857,0.496348,26.790033
